Type,SKU,Name,Short description,Description,Weight (lbs),Regular price
simple,SERF1554-55G-1-12-6-548,SERF1554-55G-1-12-6-548,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-5""",58.1839,87.27585
simple,SERF1554-55G-1-12-6-552,SERF1554-55G-1-12-6-552,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-6""",58.6086,87.9129
simple,SERF1554-55G-1-12-6-556,SERF1554-55G-1-12-6-556,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-7""",59.0333,88.54995
simple,SERF1554-55G-1-12-6-560,SERF1554-55G-1-12-6-560,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-8""",59.458,89.187
simple,SERF1554-55G-1-12-6-564,SERF1554-55G-1-12-6-564,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-9""",59.8827,89.82405
simple,SERF1554-55G-1-12-6-568,SERF1554-55G-1-12-6-568,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-10""",60.3074,90.4611
simple,SERF1554-55G-1-12-6-572,SERF1554-55G-1-12-6-572,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 11'-11""",60.7321,91.09815
simple,SERF1554-55G-1-12-6-576,SERF1554-55G-1-12-6-576,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Galvanized Single End Rod - 1-1/2""-6 x 12'",61.1568,91.7352
simple,SERF1554-105P-34-10-24,SERF1554-105P-34-10-24,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6""",0.6336,1.5534552
simple,SERF1554-105P-34-10-28,SERF1554-105P-34-10-28,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7""",0.7392,1.8123644
simple,SERF1554-105P-34-10-32,SERF1554-105P-34-10-32,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8""",0.8448,2.0712736
simple,SERF1554-105P-34-10-36,SERF1554-105P-34-10-36,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9""",0.9504,2.3301827999999998
simple,SERF1554-105P-34-10-40,SERF1554-105P-34-10-40,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10""",1.056,2.589092
simple,SERF1554-105P-34-10-44,SERF1554-105P-34-10-44,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11""",1.1616,2.8480012
simple,SERF1554-105P-34-10-48,SERF1554-105P-34-10-48,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'",1.2672,3.1069104
simple,SERF1554-105P-34-10-52,SERF1554-105P-34-10-52,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-1""",1.3728,3.3658195999999996
simple,SERF1554-105P-34-10-56,SERF1554-105P-34-10-56,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-2""",1.4784,3.6247288
simple,SERF1554-105P-34-10-60,SERF1554-105P-34-10-60,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-3""",1.584,3.883638
simple,SERF1554-105P-34-10-64,SERF1554-105P-34-10-64,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-4""",1.6896,4.1425472
simple,SERF1554-105P-34-10-68,SERF1554-105P-34-10-68,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-5""",1.7952,4.4014564
simple,SERF1554-105P-34-10-72,SERF1554-105P-34-10-72,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-6""",1.9008,4.6603655999999996
simple,SERF1554-105P-34-10-76,SERF1554-105P-34-10-76,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-7""",2.0064,4.9192748
simple,SERF1554-105P-34-10-80,SERF1554-105P-34-10-80,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-8""",2.112,5.178184
simple,SERF1554-105P-34-10-84,SERF1554-105P-34-10-84,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-9""",2.2176,5.4370932
simple,SERF1554-105P-34-10-88,SERF1554-105P-34-10-88,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-10""",2.3232,5.6960024
simple,SERF1554-105P-34-10-92,SERF1554-105P-34-10-92,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 1'-11""",2.4288,5.954911599999999
simple,SERF1554-105P-34-10-96,SERF1554-105P-34-10-96,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'",2.5344,6.2138208
simple,SERF1554-105P-34-10-100,SERF1554-105P-34-10-100,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-1""",2.64,6.47273
simple,SERF1554-105P-34-10-104,SERF1554-105P-34-10-104,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-2""",2.7456,6.731639199999999
simple,SERF1554-105P-34-10-108,SERF1554-105P-34-10-108,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-3""",2.8512,6.9905484
simple,SERF1554-105P-34-10-112,SERF1554-105P-34-10-112,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-4""",2.9568,7.2494576
simple,SERF1554-105P-34-10-116,SERF1554-105P-34-10-116,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-5""",3.0624,7.508366799999999
simple,SERF1554-105P-34-10-120,SERF1554-105P-34-10-120,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-6""",3.168,7.767276
simple,SERF1554-105P-34-10-124,SERF1554-105P-34-10-124,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-7""",3.2736,8.026185199999999
simple,SERF1554-105P-34-10-128,SERF1554-105P-34-10-128,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-8""",3.3792,8.2850944
simple,SERF1554-105P-34-10-132,SERF1554-105P-34-10-132,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-9""",3.4848,8.5440036
simple,SERF1554-105P-34-10-136,SERF1554-105P-34-10-136,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-10""",3.5904,8.8029128
simple,SERF1554-105P-34-10-140,SERF1554-105P-34-10-140,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 2'-11""",3.696,9.061822
simple,SERF1554-105P-34-10-144,SERF1554-105P-34-10-144,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'",3.8016,9.320731199999999
simple,SERF1554-105P-34-10-148,SERF1554-105P-34-10-148,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-1""",3.9072,9.579640399999999
simple,SERF1554-105P-34-10-152,SERF1554-105P-34-10-152,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-2""",4.0128,9.8385496
simple,SERF1554-105P-34-10-156,SERF1554-105P-34-10-156,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-3""",4.1184,10.097458799999998
simple,SERF1554-105P-34-10-160,SERF1554-105P-34-10-160,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-4""",4.224,10.356368
simple,SERF1554-105P-34-10-164,SERF1554-105P-34-10-164,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-5""",4.3296,10.6152772
simple,SERF1554-105P-34-10-168,SERF1554-105P-34-10-168,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-6""",4.4352,10.8741864
simple,SERF1554-105P-34-10-172,SERF1554-105P-34-10-172,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-7""",4.5408,11.133095599999999
simple,SERF1554-105P-34-10-176,SERF1554-105P-34-10-176,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-8""",4.6464,11.3920048
simple,SERF1554-105P-34-10-180,SERF1554-105P-34-10-180,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-9""",4.752,11.650913999999998
simple,SERF1554-105P-34-10-184,SERF1554-105P-34-10-184,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-10""",4.8576,11.909823199999998
simple,SERF1554-105P-34-10-188,SERF1554-105P-34-10-188,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 3'-11""",4.9632,12.1687324
simple,SERF1554-105P-34-10-192,SERF1554-105P-34-10-192,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'",5.0688,12.4276416
simple,SERF1554-105P-34-10-196,SERF1554-105P-34-10-196,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-1""",5.1744,12.6865508
simple,SERF1554-105P-34-10-200,SERF1554-105P-34-10-200,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-2""",5.28,12.94546
simple,SERF1554-105P-34-10-204,SERF1554-105P-34-10-204,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-3""",5.3856,13.204369199999999
simple,SERF1554-105P-34-10-208,SERF1554-105P-34-10-208,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-4""",5.4912,13.463278399999998
simple,SERF1554-105P-34-10-212,SERF1554-105P-34-10-212,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-5""",5.5968,13.7221876
simple,SERF1554-105P-34-10-216,SERF1554-105P-34-10-216,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-6""",5.7024,13.9810968
simple,SERF1554-105P-34-10-220,SERF1554-105P-34-10-220,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-7""",5.808,14.240006
simple,SERF1554-105P-34-10-224,SERF1554-105P-34-10-224,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-8""",5.9136,14.4989152
simple,SERF1554-105P-34-10-228,SERF1554-105P-34-10-228,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-9""",6.0192,14.757824399999999
simple,SERF1554-105P-34-10-232,SERF1554-105P-34-10-232,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-10""",6.1248,15.016733599999998
simple,SERF1554-105P-34-10-236,SERF1554-105P-34-10-236,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 4'-11""",6.2304,15.275642799999998
simple,SERF1554-105P-34-10-240,SERF1554-105P-34-10-240,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'",6.336,15.534552
simple,SERF1554-105P-34-10-244,SERF1554-105P-34-10-244,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-1""",6.4416,15.7934612
simple,SERF1554-105P-34-10-248,SERF1554-105P-34-10-248,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-2""",6.5472,16.052370399999997
simple,SERF1554-105P-34-10-252,SERF1554-105P-34-10-252,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-3""",6.6528,16.3112796
simple,SERF1554-105P-34-10-256,SERF1554-105P-34-10-256,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-4""",6.7584,16.5701888
simple,SERF1554-105P-34-10-260,SERF1554-105P-34-10-260,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-5""",6.864,16.829098
simple,SERF1554-105P-34-10-264,SERF1554-105P-34-10-264,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-6""",6.9696,17.0880072
simple,SERF1554-105P-34-10-268,SERF1554-105P-34-10-268,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-7""",7.0752,17.346916399999998
simple,SERF1554-105P-34-10-272,SERF1554-105P-34-10-272,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-8""",7.1808,17.6058256
simple,SERF1554-105P-34-10-276,SERF1554-105P-34-10-276,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-9""",7.2864,17.8647348
simple,SERF1554-105P-34-10-280,SERF1554-105P-34-10-280,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-10""",7.392,18.123644
simple,SERF1554-105P-34-10-284,SERF1554-105P-34-10-284,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 5'-11""",7.4976,18.382553199999997
simple,SERF1554-105P-34-10-288,SERF1554-105P-34-10-288,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'",7.6032,18.641462399999998
simple,SERF1554-105P-34-10-292,SERF1554-105P-34-10-292,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-1""",7.7088,18.9003716
simple,SERF1554-105P-34-10-296,SERF1554-105P-34-10-296,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-2""",7.8144,19.159280799999998
simple,SERF1554-105P-34-10-300,SERF1554-105P-34-10-300,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-3""",7.92,19.41819
simple,SERF1554-105P-34-10-304,SERF1554-105P-34-10-304,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-4""",8.0256,19.6770992
simple,SERF1554-105P-34-10-308,SERF1554-105P-34-10-308,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-5""",8.1312,19.9360084
simple,SERF1554-105P-34-10-312,SERF1554-105P-34-10-312,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-6""",8.2368,20.194917599999997
simple,SERF1554-105P-34-10-316,SERF1554-105P-34-10-316,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-7""",8.3424,20.453826799999998
simple,SERF1554-105P-34-10-320,SERF1554-105P-34-10-320,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-8""",8.448,20.712736
simple,SERF1554-105P-34-10-324,SERF1554-105P-34-10-324,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-9""",8.5536,20.9716452
simple,SERF1554-105P-34-10-328,SERF1554-105P-34-10-328,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-10""",8.6592,21.2305544
simple,SERF1554-105P-34-10-332,SERF1554-105P-34-10-332,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 6'-11""",8.7648,21.489463599999997
simple,SERF1554-105P-34-10-336,SERF1554-105P-34-10-336,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'",8.8704,21.7483728
simple,SERF1554-105P-34-10-340,SERF1554-105P-34-10-340,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-1""",8.976,22.007281999999996
simple,SERF1554-105P-34-10-344,SERF1554-105P-34-10-344,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-2""",9.0816,22.266191199999998
simple,SERF1554-105P-34-10-348,SERF1554-105P-34-10-348,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-3""",9.1872,22.5251004
simple,SERF1554-105P-34-10-352,SERF1554-105P-34-10-352,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-4""",9.2928,22.7840096
simple,SERF1554-105P-34-10-356,SERF1554-105P-34-10-356,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-5""",9.3984,23.0429188
simple,SERF1554-105P-34-10-360,SERF1554-105P-34-10-360,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-6""",9.504,23.301827999999997
simple,SERF1554-105P-34-10-364,SERF1554-105P-34-10-364,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-7""",9.6096,23.5607372
simple,SERF1554-105P-34-10-368,SERF1554-105P-34-10-368,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-8""",9.7152,23.819646399999996
simple,SERF1554-105P-34-10-372,SERF1554-105P-34-10-372,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-9""",9.8208,24.0785556
simple,SERF1554-105P-34-10-376,SERF1554-105P-34-10-376,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-10""",9.9264,24.3374648
simple,SERF1554-105P-34-10-380,SERF1554-105P-34-10-380,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 7'-11""",10.032,24.596373999999997
simple,SERF1554-105P-34-10-384,SERF1554-105P-34-10-384,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'",10.1376,24.8552832
simple,SERF1554-105P-34-10-388,SERF1554-105P-34-10-388,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-1""",10.2432,25.114192399999997
simple,SERF1554-105P-34-10-392,SERF1554-105P-34-10-392,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-2""",10.3488,25.3731016
simple,SERF1554-105P-34-10-396,SERF1554-105P-34-10-396,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-3""",10.4544,25.632010799999996
simple,SERF1554-105P-34-10-400,SERF1554-105P-34-10-400,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-4""",10.56,25.89092
simple,SERF1554-105P-34-10-404,SERF1554-105P-34-10-404,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-5""",10.6656,26.1498292
simple,SERF1554-105P-34-10-408,SERF1554-105P-34-10-408,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-6""",10.7712,26.408738399999997
simple,SERF1554-105P-34-10-412,SERF1554-105P-34-10-412,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-7""",10.8768,26.6676476
simple,SERF1554-105P-34-10-416,SERF1554-105P-34-10-416,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-8""",10.9824,26.926556799999997
simple,SERF1554-105P-34-10-420,SERF1554-105P-34-10-420,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-9""",11.088,27.185465999999995
simple,SERF1554-105P-34-10-424,SERF1554-105P-34-10-424,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-10""",11.1936,27.4443752
simple,SERF1554-105P-34-10-428,SERF1554-105P-34-10-428,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 8'-11""",11.2992,27.7032844
simple,SERF1554-105P-34-10-432,SERF1554-105P-34-10-432,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'",11.4048,27.9621936
simple,SERF1554-105P-34-10-436,SERF1554-105P-34-10-436,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-1""",11.5104,28.221102799999997
simple,SERF1554-105P-34-10-440,SERF1554-105P-34-10-440,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-2""",11.616,28.480012
simple,SERF1554-105P-34-10-444,SERF1554-105P-34-10-444,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-3""",11.7216,28.738921199999997
simple,SERF1554-105P-34-10-448,SERF1554-105P-34-10-448,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-4""",11.8272,28.9978304
simple,SERF1554-105P-34-10-452,SERF1554-105P-34-10-452,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-5""",11.9328,29.2567396
simple,SERF1554-105P-34-10-456,SERF1554-105P-34-10-456,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-6""",12.0384,29.515648799999997
simple,SERF1554-105P-34-10-460,SERF1554-105P-34-10-460,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-7""",12.144,29.774558
simple,SERF1554-105P-34-10-464,SERF1554-105P-34-10-464,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-8""",12.2496,30.033467199999997
simple,SERF1554-105P-34-10-468,SERF1554-105P-34-10-468,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-9""",12.3552,30.292376399999995
simple,SERF1554-105P-34-10-472,SERF1554-105P-34-10-472,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-10""",12.4608,30.551285599999996
simple,SERF1554-105P-34-10-476,SERF1554-105P-34-10-476,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 9'-11""",12.5664,30.8101948
simple,SERF1554-105P-34-10-480,SERF1554-105P-34-10-480,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'",12.672,31.069104
simple,SERF1554-105P-34-10-484,SERF1554-105P-34-10-484,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-1""",12.7776,31.328013199999997
simple,SERF1554-105P-34-10-488,SERF1554-105P-34-10-488,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-2""",12.8832,31.5869224
simple,SERF1554-105P-34-10-492,SERF1554-105P-34-10-492,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-3""",12.9888,31.845831599999997
simple,SERF1554-105P-34-10-496,SERF1554-105P-34-10-496,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-4""",13.0944,32.104740799999995
simple,SERF1554-105P-34-10-500,SERF1554-105P-34-10-500,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-5""",13.2,32.36365
simple,SERF1554-105P-34-10-504,SERF1554-105P-34-10-504,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-6""",13.3056,32.6225592
simple,SERF1554-105P-34-10-508,SERF1554-105P-34-10-508,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-7""",13.4112,32.881468399999996
simple,SERF1554-105P-34-10-512,SERF1554-105P-34-10-512,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-8""",13.5168,33.1403776
simple,SERF1554-105P-34-10-516,SERF1554-105P-34-10-516,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-9""",13.6224,33.3992868
simple,SERF1554-105P-34-10-520,SERF1554-105P-34-10-520,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-10""",13.728,33.658196
simple,SERF1554-105P-34-10-524,SERF1554-105P-34-10-524,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 10'-11""",13.8336,33.917105199999995
simple,SERF1554-105P-34-10-528,SERF1554-105P-34-10-528,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'",13.9392,34.1760144
simple,SERF1554-105P-34-10-532,SERF1554-105P-34-10-532,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-1""",14.0448,34.4349236
simple,SERF1554-105P-34-10-536,SERF1554-105P-34-10-536,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-2""",14.1504,34.693832799999996
simple,SERF1554-105P-34-10-540,SERF1554-105P-34-10-540,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-3""",14.256,34.952742
simple,SERF1554-105P-34-10-544,SERF1554-105P-34-10-544,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-4""",14.3616,35.2116512
simple,SERF1554-105P-34-10-548,SERF1554-105P-34-10-548,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-5""",14.4672,35.4705604
simple,SERF1554-105P-34-10-552,SERF1554-105P-34-10-552,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-6""",14.5728,35.7294696
simple,SERF1554-105P-34-10-556,SERF1554-105P-34-10-556,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Single End Rod - 3/4""-10 x 11'-7""",14.6784,35.9883788
